"SKU","Title","Product ID","Variant ID","Specifications","Images"
"2918","Viche - Viche - Viche Organic Coffee Table, Walnut","prod_01JQ0PPQ8RXTFFKNB98MNDXZ3J","variant_01JQ0PPQ9TRVCZSQQJK0VVH6AN","SKU: 2918
Material: Solid ash wood with walnut stain
Weight Limit: 227 kg
Base Material: Solid ash wood with walnut stain
Product Weight: 30 kg
Tabletop Height: 35 cm
Product Dimensions: H35 cm x W150 cm x D74 cm
Packaging Dimensions: 154 cm x 30.7 "" x 39 cm (33 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2918-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2918-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2918-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2918-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2918-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2918-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2918-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5814-13.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2918-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_2918.jpg"
"2789","Chubby - Chubby - Chubby Coffee Table, Travertine","prod_01JQ0PPRAPKR7SMFYJ0GDCR0GP","variant_01JQ0PPRBCA4QK1KQGMK34QRQ2","SKU: 2789
Product Weight: 682 kg
Material Details: Honed Italian travertine
Product Dimensions: W90 cmx D90 cm x H35 cm
Packaging Dimensions: 100 cm x 100 cm x 49 cm
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2789-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2789-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2789-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2789-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2789-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2789-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2789-11.jpg"
"2746","Suko - Suko - Suko Lounge Chair, Natural Cord and Ink Black Vegan Leather","prod_01JQ0PSNQMNM54AG1D3SN4QFTV","variant_01JQ0PSNRF6RGPW78RRWDM4FRQ","SKU: 2746
Material: Microfiber vegan leather
Seat Material: Cotton rope
Product Weight: 23 kg
Frame Construction: Solid ash wood with black painted finish
Product Dimensions: H67 cm x W78 cm x D77 cm
Packaging Dimensions: 99 cm x 95 cm x 69 cm (25 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2746-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2746-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2746-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2746-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2746-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2746-11.jpg"
"2967","Pascal - Black","prod_01JQ0PZBQ3X3PWHFF1Z4773G40","variant_01JQ0PZBR6C77EPQ9STSGP7GSK","SKU: 2967
Material: Black painted medium-density fiberboard
Product Weight: 77 kg
Shelf Dimensions: L45 cm x D35 cm (adjustable height)
Other Information: Soft close drawers and adjustable shelves
Product Dimensions: W200 cm x D40 cm x H53 cm
Packaging Dimensions: 210 cm x 50 cm x 52 cm
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2967-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2967-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2967-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2967-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2967-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2967-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2967-11.jpg"
"2968","Pascal - Terracotta","prod_01JQ0PZBQ3X3PWHFF1Z4773G40","variant_01JQ0PZBR6XEBNE1VZKG2VWBMC","SKU: 2968
Material: Red painted medium-density fiberboard
Product Weight: 77 kg
Shelf Dimensions: L45 cm x D35 cm (adjustable height)
Other Information: Soft close drawers and adjustable shelves
Product Dimensions: W200 cm x D40 cm x H53 cm
Packaging Dimensions: 210 cm x 50 cm x 52 cm
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2968-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2968-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2968-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2968-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2968-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2968-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2968-11.jpg"
"2891","Ploum - Ploum - Ploum Three Seater Sofa, Gray Textured Jersey","prod_01JQ0PZCZY4CA1Y7KKQSQ5ZRRR","variant_01JQ0PZD11VB24B6GQ8S032877","SKU: 2891
Material: Double layer quilted jersey
Fabric SKU: FAB0071
Seat Height: 40 cm
Product Weight: 60 kg
Number of Seats: 3
Frame Construction: Steel tubing
Product Dimensions: W252 cm × D126 cm × H85 cm
Cushion Information: Highly resilient multi-density foam
Packaging Dimensions: 253 cm × 128 cm × 88 cm (75 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2891-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2891-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2891-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2891-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2891-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2891-11.jpg"
"2890","Ploum - Ploum - Ploum Two Seater Sofa, Gray Textured Jersey","prod_01JQ0PZE3VWG7RD7AR1R8PNTVF","variant_01JQ0PZE4R345WBSZZQWZX2MCD","SKU: 2890
Material: Double layer quilted jersey
Fabric SKU: FAB0071
Seat Height: 40 cm
Product Weight: 51 kg
Number of Seats: 2
Frame Construction: Steel tubing
Product Dimensions: W198 cm × D110 cm × H81 cm
Cushion Information: Highly resilient multi-density foam
Packaging Dimensions: 202 cm × 116 cm × 87 cm (64 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2890-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2890-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2890-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2890-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2890-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2890-11.jpg"
"2790","Selena - Selena - Selena Coffee Table, Modellato Marble","prod_01JQ0PZF749ZW95VM9GHDC5PC4","variant_01JQ0PZF8CPEF88KSV2ZYPEF2C","SKU: 2790
Material: Polished Italian Modellato marble
Product Weight: 196 kg
Tabletop Height: 32 cm
Material Details: Marble is sealed, making it weather resistant and suitable for outdoor use
Product Dimensions: W140 cm x D80 cm x H32 cm
Tabletop Thickness: 3 cm
Packaging Dimensions: 155 cm x 92 cm x 46 cm
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Suitable for both indoor and outdoor use. We recommend outdoor use only in mild climates with low environmental concerns, such as extreme temperature shifts or acid rain. Keep semi-sheltered under a covered terrace or gazebo, and employ regular maintenance for further preservation.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2790-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2790-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2790-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2790-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2790-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2790-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2790-11.jpg"
"6507","Etcetera - Tan Velvet","prod_01JQ0Q2CWWF2FPZDVD1DJSPNRM","variant_01JQ0Q2CXY9M6SGVCCEB4VPVPJ","SKU: 6507
Material: Velvet
Seat Depth: 51 cm
Seat Width: 65 cm
Seat Height: 39 cm
Product Weight: 22 kg
Seat Thickness: 8 cm
Frame Construction: Steel tubing
Product Dimensions: W65 cm × D103 cm × H76 cm
Cushion Information: Polyurethane foam
Packaging Dimensions: 72 cm × 110 cm × 84 cm (30 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor only
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/6507-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6507-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6507-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6507-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6507-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6507-11.jpg"
"2855","Etcetera - Champagne Velvet","prod_01JQ0Q2CWWF2FPZDVD1DJSPNRM","variant_01JQ0Q2CXYYDEAATBMTJ0C27QQ","SKU: 2855
Material: Velvet
Fabric SKU: FAB0057
Seat Depth: 51 cm
Seat Width: 65 cm
Seat Height: 39 cm
Product Weight: 22 kg
Seat Thickness: 8 cm
Frame Construction: Steel tubing
Product Dimensions: W65 cm × D103 cm × H76 cm
Cushion Information: Polyurethane foam
Packaging Dimensions: 72 cm × 110 cm × 84 cm (30 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2855-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2855-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2855-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2855-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2855-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2855-11.jpg"
"2731","Jia - Jia - Jia Ottoman, White Vegan Sheepskin","prod_01JQ0Q2EDBTH4BEFB17EMZM8SC","variant_01JQ0Q2EEGC39JHTVAPCRZBAJQ","SKU: 2731
Material: Vegan sheepskin
Seat Height: 20 cm
Product Weight: 13 kg
Frame Construction: Multi-layer wooden board with ash wood veneer
Product Dimensions: W76 cm x D60 cm x H39 cm
Cushion Information: Medium density foam
Packaging Dimensions: 83 cm x 66 cm x 43 cm (15 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2731-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2731-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2731-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2731-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2731-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2731-11.jpg"
"2736","On the Rocks - On the Rocks - On The Rocks Module, Seat Section 1, Luxe Light Gray Weave","prod_01JQ0Q2FEYAWHY6F8QPFR003B3","variant_01JQ0Q2FFXFQB26VT295P6JDH8","SKU: 2736
Material: Luxe woven fabric
Product Weight: 43 kg
Frame Construction: Solid wood
Product Dimensions: W222 cm x D139 cm x H36 cm
Cushion Information: High density foam
Modular Instructions: Individual modules will need to be connected using the connectors provided
Packaging Dimensions: 222 cm x 149 cm x 46 cm (45 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2736-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2736-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2736-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2736-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2736-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2736-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2736-11.jpg"
"2737","On the Rocks - On the Rocks - On The Rocks Module, Seat Section 2, Luxe Light Gray Weave","prod_01JQ0Q2GGJG7QVSFD683PJB05P","variant_01JQ0Q2GHVS1P2RR7FF084HQJB","SKU: 2737
Material: Luxe woven fabric
Product Weight: 38 kg
Frame Construction: Solid wood
Product Dimensions: W227 cm x D152 cm x H36 cm
Cushion Information: High density foam
Modular Instructions: Individual modules will need to be connected using the connectors provided
Packaging Dimensions: 237 cm x 162 cm x 46 cm (40 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2737-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2737-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2737-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2737-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2737-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2737-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2737-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2735-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_2735.jpg"
"2739","On the Rocks - On the Rocks - On The Rocks Module, Backrest, Luxe Light Gray Weave","prod_01JQ0Q2HNZ2TJP7YCTA6YTWFQ8","variant_01JQ0Q2HPVX3T6H1CRF590FBTX","SKU: 2739
Material: Luxe woven fabric
Product Weight: 23 kg
Product Dimensions: W240 cm x D50 cm x H40 cm
Cushion Information: High density foam
Modular Instructions: Individual modules will need to be connected using the connectors provided
Packaging Dimensions: 250 cm x 60 cm x 50 cm (25 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2739-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2739-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2739-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2739-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2739-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2739-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2735-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_2735.jpg"
"2735","On the Rocks - On the Rocks - On The Rocks Sofa, Small, Luxe Light Gray Weave","prod_01JQ0Q2JRZK71QC2F5B2H6NDWB","variant_01JQ0Q2JT1T1PJGERJ1EYC84DD","SKU: 2735
Material: Luxe woven fabric
Seat Height: 36 cm
Product Weight: 99 kg
Frame Construction: Solid wood
Product Dimensions: H76 cm x W454 cm x D152 cm
Cushion Information: High density foam
Modular Instructions: Individual modules will need to be connected using the connectors provided
Packaging Dimensions: 1x 250 cm x 60 cm x 50 cm (25 kg) [2739]
2x 237 cm x 162 cm x 46 cm (40 kg) [2737]
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 3","https://cdn.shopify.com/s/files/1/2589/1828/files/2735-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2735-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2735-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2735-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2735-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2735-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2735-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2735-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_2735.jpg"
"2857","Etcetera - Etcetera - Etcetera Chair, Champagne Velvet","prod_01JQ0Q2KX9BWCGMC6DH3ZF4W83","variant_01JQ0Q2KY97SYTFCVG0H5MGNB9","SKU: 2857
Material: Velvet
Fabric SKU: FAB0057
Seat Depth: 46 cm
Seat Width: 66 cm
Seat Height: 43 cm
Product Weight: 16 kg
Seat Thickness: 8 cm
Frame Construction: Steel tubing
Product Dimensions: W66 cm × D70 cm × H70 cm
Cushion Information: Polyurethane foam
Packaging Dimensions: 76 cm × 73 cm × 76 cm (23 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2857-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2857-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2857-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2857-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2857-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2857-11.jpg"
"2860","Etcetera - Etcetera - Etcetera Ottoman, Champagne Velvet","prod_01JQ0Q2N44VPX84HJD3FFHVFNW","variant_01JQ0Q2N52BXPTVAG7658XC186","SKU: 2860
Material: Velvet
Fabric SKU: FAB0057
Product Weight: 8 kg
Frame Construction: Steel tubing
Product Dimensions: W56 cm × D48 cm × H37 cm
Cushion Information: Polyurethane foam
Packaging Dimensions: 63 cm × 55 cm × 44 cm (12 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2860-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2860-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2860-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2860-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2860-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2860-11.jpg"
"3070","Roly Poly - White","prod_01JQ0Q2QR0GBPDXC74HDWHBQQ0","variant_01JQ0Q2QS0KT3MSN6M1ZRVYQFV","SKU: 3070
Material: Polyethylene plastic
Seat Depth: 37 cm
Seat Width: 40 cm
Seat Height: 43 cm
Product Weight: 6 kg
Product Dimensions: W64 cm x D54 cm x H72 cm
Packaging Dimensions: 75 cm x 67 cm x 57 cm (9 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor/Outdoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3070-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3070-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3070-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3070-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3070-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3070-11.jpg"
"3068","Roly Poly - Black","prod_01JQ0Q2QR0GBPDXC74HDWHBQQ0","variant_01JQ0Q2QS0S377F02DQ7KCF6YR","SKU: 3068
Material: Polyethylene plastic
Seat Depth: 37 cm
Seat Width: 40 cm
Seat Height: 43 cm
Product Weight: 6 kg
Product Dimensions: W64 cm x D54 cm x H72 cm
Packaging Dimensions: 75 cm x 67 cm x 57 cm (9 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor/Outdoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3068-1_e99e6fd3-852e-4751-8ff6-e6238c2dff99.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3068-2_bd7ddce6-fc52-41d5-8fd6-d0bc0f021b90.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3068-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3068-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3068-10_bde99078-8bd9-4ab7-8a0d-68efdf9c6ae1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3068-11_25e63db3-cbab-422e-98e5-7f4cf1956293.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3068-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_3068.jpg"
"3069","Roly Poly - Chocolate","prod_01JQ0Q2QR0GBPDXC74HDWHBQQ0","variant_01JQ0Q2QS0ZMK0RZVY7AB4ERBR","SKU: 3069
Material: Polyethylene plastic
Seat Width: 40 cm
Seat Height: 43 cm
Product Weight: 6 kg
Product Dimensions: W64 cm x D54 cm x H72 cm
Packaging Dimensions: 75 cm x 67 cm x 57 cm (9 kg)
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor or outdoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3069-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3069-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3069-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3069-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3069-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3069-11.jpg"
"5595","Roly Poly - Warm Gray","prod_01JQ0Q2V1AJKP3HM3R0QCKA5TG","variant_01JQ0Q2V206G7BKVB751KRAQ0C","SKU: 5595
Material: Polyethylene plastic
Seat Depth: 36 cm
Seat Width: 48 cm
Seat Height: 36 cm
Product Weight: 8 kg
Product Dimensions: W84 cm x D57 cm x H62 cm
Packaging Dimensions: 87 cm x 60 cm x 65 cm (4 kg)
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/5595-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5595-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5595-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5595-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5595-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5595-11.jpg"
"3065","Roly Poly - Black","prod_01JQ0Q2V1AJKP3HM3R0QCKA5TG","variant_01JQ0Q2V20FCX79B16A23MRHW6","SKU: 3065
Material: Polyethylene plastic
Seat Depth: 36 cm
Seat Width: 48 cm
Seat Height: 36 cm
Product Weight: 8 kg
Product Dimensions: W84 cm x D57 cm x H62 cm
Packaging Dimensions: 87 cm x 60 cm x 65 cm (4 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor/Outdoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3065-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3065-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3065-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3065-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3065-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3065-11.jpg"
"3067","Roly Poly - White","prod_01JQ0Q2V1AJKP3HM3R0QCKA5TG","variant_01JQ0Q2V20P58TN0PF0Z55AJT7","SKU: 3067
Material: Polyethylene plastic
Seat Depth: 36 cm
Seat Width: 48 cm
Seat Height: 36 cm
Product Weight: 8 kg
Product Dimensions: W84 cm x D57 cm x H62 cm
Packaging Dimensions: 87 cm x 60 cm x 65 cm (4 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor/Outdoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3067-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3067-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3067-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3067-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3067-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3067-11.jpg"
"3066","Roly Poly - Chocolate","prod_01JQ0Q2V1AJKP3HM3R0QCKA5TG","variant_01JQ0Q2V20W2C3D05BPXKTYJ5C","SKU: 3066
Material: Polyethylene plastic
Seat Depth: 36 cm
Seat Width: 48 cm
Seat Height: 36 cm
Product Weight: 8 kg
Product Dimensions: W84 cm x D57 cm x H62 cm
Packaging Dimensions: 87 cm x 60 cm x 65 cm (9 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor/Outdoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3066-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3066-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3066-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3066-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3066-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3066-11.jpg"
"2752","Vesta - Vesta - Vesta Coffee Table, Ivory","prod_01JQ0Q458R6PX05PHA3NG5YG6K","variant_01JQ0Q459DY02RA7HPJ6XPAYAE","SKU: 2752
Material: Ivory painted wood/medium-density fiberboard
Product Weight: 33 kg
Material Details: Solid wood base, medium-density fiberboard top
Product Dimensions: W65 cm x D65 cm x H40 cm
Packaging Dimensions: 70 cm x 70 cm x 45 cm (35 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2752-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2752-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2752-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2752-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2752-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2752-11.jpg"
"2753","Vesta - Vesta - Vesta Side Table, Ivory","prod_01JQ0Q469M3TQNEHC58JT1X1JK","variant_01JQ0Q46AM3756ACM3GR4VHWWN","SKU: 2753
Material: Ivory painted wood/medium-density fiberboard
Product Weight: 23 kg
Material Details: Solid wood base, medium-density fiberboard top
Product Dimensions: H50 cm x W50 cm x D50 cm
Packaging Dimensions: 55 cm x 55 cm x 55 cm (25 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2753-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2753-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2753-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2753-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2753-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2753-11.jpg"
